CountyCode,CountyName,DistrictCode,DistrictName,SchoolCode,SchoolName,HIBNature,HIBAlleged,HIBConfirmed,TotalHIBInvestigations,Year
21,MERCER,4255,PRINCETON REGIONAL,050,PRINCETON HIGH SCHOOL,Sexual Orientation,0,1,1,2017-18
21,MERCER,4255,PRINCETON REGIONAL,070,JOHNSON PARK SCHOOL,Ancestry,0,0,0,2017-18
21,MERCER,4255,PRINCETON REGIONAL,070,JOHNSON PARK SCHOOL,Disability,0,0,0,2017-18
21,MERCER,4255,PRINCETON REGIONAL,070,JOHNSON PARK SCHOOL,Gender,0,0,0,2017-18
21,MERCER,4255,PRINCETON REGIONAL,070,JOHNSON PARK SCHOOL,No Identified Nature,0,0,0,2017-18
21,MERCER,4255,PRINCETON REGIONAL,070,JOHNSON PARK SCHOOL,Other,0,0,0,2017-18
21,MERCER,4255,PRINCETON REGIONAL,070,JOHNSON PARK SCHOOL,Race,0,0,0,2017-18
21,MERCER,4255,PRINCETON REGIONAL,070,JOHNSON PARK SCHOOL,Religion,0,0,0,2017-18
21,MERCER,4255,PRINCETON REGIONAL,070,JOHNSON PARK SCHOOL,Sexual Orientation,0,0,0,2017-18
21,MERCER,4255,PRINCETON REGIONAL,080,LITTLEBROOK SCHOOL,Ancestry,0,0,0,2017-18
21,MERCER,4255,PRINCETON REGIONAL,080,LITTLEBROOK SCHOOL,Disability,0,0,0,2017-18
21,MERCER,4255,PRINCETON REGIONAL,080,LITTLEBROOK SCHOOL,Gender,0,0,0,2017-18
21,MERCER,4255,PRINCETON REGIONAL,080,LITTLEBROOK SCHOOL,No Identified Nature,0,0,0,2017-18
21,MERCER,4255,PRINCETON REGIONAL,080,LITTLEBROOK SCHOOL,Other,0,0,0,2017-18
21,MERCER,4255,PRINCETON REGIONAL,080,LITTLEBROOK SCHOOL,Race,0,0,0,2017-18
21,MERCER,4255,PRINCETON REGIONAL,080,LITTLEBROOK SCHOOL,Religion,0,0,0,2017-18
21,MERCER,4255,PRINCETON REGIONAL,080,LITTLEBROOK SCHOOL,Sexual Orientation,0,0,0,2017-18
21,MERCER,4255,PRINCETON REGIONAL,085,JOHN WITHERSPOON MIDDLE SCHOOL,Ancestry,0,3,3,2017-18
21,MERCER,4255,PRINCETON REGIONAL,085,JOHN WITHERSPOON MIDDLE SCHOOL,Disability,0,0,0,2017-18
21,MERCER,4255,PRINCETON REGIONAL,085,JOHN WITHERSPOON MIDDLE SCHOOL,Gender,0,4,4,2017-18
21,MERCER,4255,PRINCETON REGIONAL,085,JOHN WITHERSPOON MIDDLE SCHOOL,No Identified Nature,0,0,0,2017-18
21,MERCER,4255,PRINCETON REGIONAL,085,JOHN WITHERSPOON MIDDLE SCHOOL,Other,0,9,9,2017-18
21,MERCER,4255,PRINCETON REGIONAL,085,JOHN WITHERSPOON MIDDLE SCHOOL,Race,0,4,4,2017-18
21,MERCER,4255,PRINCETON REGIONAL,085,JOHN WITHERSPOON MIDDLE SCHOOL,Religion,0,0,0,2017-18
21,MERCER,4255,PRINCETON REGIONAL,085,JOHN WITHERSPOON MIDDLE SCHOOL,Sexual Orientation,0,1,1,2017-18
21,MERCER,4255,PRINCETON REGIONAL,090,RIVERSIDE SCHOOL,Ancestry,0,0,0,2017-18
21,MERCER,4255,PRINCETON REGIONAL,090,RIVERSIDE SCHOOL,Disability,0,0,0,2017-18
21,MERCER,4255,PRINCETON REGIONAL,090,RIVERSIDE SCHOOL,Gender,0,0,0,2017-18
21,MERCER,4255,PRINCETON REGIONAL,090,RIVERSIDE SCHOOL,No Identified Nature,0,0,0,2017-18
21,MERCER,4255,PRINCETON REGIONAL,090,RIVERSIDE SCHOOL,Other,0,0,0,2017-18
21,MERCER,4255,PRINCETON REGIONAL,090,RIVERSIDE SCHOOL,Race,0,0,0,2017-18
21,MERCER,4255,PRINCETON REGIONAL,090,RIVERSIDE SCHOOL,Religion,0,0,0,2017-18
21,MERCER,4255,PRINCETON REGIONAL,090,RIVERSIDE SCHOOL,Sexual Orientation,0,0,0,2017-18
21,MERCER,4255,PRINCETON REGIONAL,110,COMMUNITY PARK SCHOOL,Ancestry,0,0,0,2017-18
21,MERCER,4255,PRINCETON REGIONAL,110,COMMUNITY PARK SCHOOL,Disability,0,0,0,2017-18
21,MERCER,4255,PRINCETON REGIONAL,110,COMMUNITY PARK SCHOOL,Gender,0,0,0,2017-18
21,MERCER,4255,PRINCETON REGIONAL,110,COMMUNITY PARK SCHOOL,No Identified Nature,0,0,0,2017-18
21,MERCER,4255,PRINCETON REGIONAL,110,COMMUNITY PARK SCHOOL,Other,0,1,1,2017-18
21,MERCER,4255,PRINCETON REGIONAL,110,COMMUNITY PARK SCHOOL,Race,0,0,0,2017-18
21,MERCER,4255,PRINCETON REGIONAL,110,COMMUNITY PARK SCHOOL,Religion,0,0,0,2017-18
21,MERCER,4255,PRINCETON REGIONAL,110,COMMUNITY PARK SCHOOL,Sexual Orientation,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,030,DAYLIGHT/TWILIGHT HIGH SCHOOL,Ancestry,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,030,DAYLIGHT/TWILIGHT HIGH SCHOOL,Disability,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,030,DAYLIGHT/TWILIGHT HIGH SCHOOL,Gender,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,030,DAYLIGHT/TWILIGHT HIGH SCHOOL,No Identified Nature,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,030,DAYLIGHT/TWILIGHT HIGH SCHOOL,Other,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,030,DAYLIGHT/TWILIGHT HIGH SCHOOL,Race,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,030,DAYLIGHT/TWILIGHT HIGH SCHOOL,Religion,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,030,DAYLIGHT/TWILIGHT HIGH SCHOOL,Sexual Orientation,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,050,TRENTON CENTRAL HIGH SCHOOL - MAIN CAMPUS,Ancestry,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,050,TRENTON CENTRAL HIGH SCHOOL - MAIN CAMPUS,Disability,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,050,TRENTON CENTRAL HIGH SCHOOL - MAIN CAMPUS,Gender,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,050,TRENTON CENTRAL HIGH SCHOOL - MAIN CAMPUS,No Identified Nature,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,050,TRENTON CENTRAL HIGH SCHOOL - MAIN CAMPUS,Other,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,050,TRENTON CENTRAL HIGH SCHOOL - MAIN CAMPUS,Race,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,050,TRENTON CENTRAL HIGH SCHOOL - MAIN CAMPUS,Religion,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,050,TRENTON CENTRAL HIGH SCHOOL - MAIN CAMPUS,Sexual Orientation,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,051,TRENTON CENTRAL HIGH SCHOOL - WEST CAMPUS,Ancestry,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,051,TRENTON CENTRAL HIGH SCHOOL - WEST CAMPUS,Disability,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,051,TRENTON CENTRAL HIGH SCHOOL - WEST CAMPUS,Gender,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,051,TRENTON CENTRAL HIGH SCHOOL - WEST CAMPUS,No Identified Nature,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,051,TRENTON CENTRAL HIGH SCHOOL - WEST CAMPUS,Other,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,051,TRENTON CENTRAL HIGH SCHOOL - WEST CAMPUS,Race,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,051,TRENTON CENTRAL HIGH SCHOOL - WEST CAMPUS,Religion,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,051,TRENTON CENTRAL HIGH SCHOOL - WEST CAMPUS,Sexual Orientation,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,100,DUNN MIDDLE SCHOOL,Ancestry,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,100,DUNN MIDDLE SCHOOL,Disability,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,100,DUNN MIDDLE SCHOOL,Gender,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,100,DUNN MIDDLE SCHOOL,No Identified Nature,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,100,DUNN MIDDLE SCHOOL,Other,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,100,DUNN MIDDLE SCHOOL,Race,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,100,DUNN MIDDLE SCHOOL,Religion,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,100,DUNN MIDDLE SCHOOL,Sexual Orientation,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,170,COLUMBUS ELEMENTARY SCHOOL,Ancestry,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,170,COLUMBUS ELEMENTARY SCHOOL,Disability,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,170,COLUMBUS ELEMENTARY SCHOOL,Gender,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,170,COLUMBUS ELEMENTARY SCHOOL,No Identified Nature,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,170,COLUMBUS ELEMENTARY SCHOOL,Other,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,170,COLUMBUS ELEMENTARY SCHOOL,Race,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,170,COLUMBUS ELEMENTARY SCHOOL,Religion,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,170,COLUMBUS ELEMENTARY SCHOOL,Sexual Orientation,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,190,FRANKLIN ELEMENTARY SCHOOL,Ancestry,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,190,FRANKLIN ELEMENTARY SCHOOL,Disability,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,190,FRANKLIN ELEMENTARY SCHOOL,Gender,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,190,FRANKLIN ELEMENTARY SCHOOL,No Identified Nature,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,190,FRANKLIN ELEMENTARY SCHOOL,Other,0,1,1,2017-18
21,MERCER,5210,TRENTON CITY,190,FRANKLIN ELEMENTARY SCHOOL,Race,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,190,FRANKLIN ELEMENTARY SCHOOL,Religion,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,190,FRANKLIN ELEMENTARY SCHOOL,Sexual Orientation,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,200,GRANT ELEMENTARY SCHOOL,Ancestry,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,200,GRANT ELEMENTARY SCHOOL,Disability,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,200,GRANT ELEMENTARY SCHOOL,Gender,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,200,GRANT ELEMENTARY SCHOOL,No Identified Nature,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,200,GRANT ELEMENTARY SCHOOL,Other,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,200,GRANT ELEMENTARY SCHOOL,Race,0,1,1,2017-18
21,MERCER,5210,TRENTON CITY,200,GRANT ELEMENTARY SCHOOL,Religion,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,200,GRANT ELEMENTARY SCHOOL,Sexual Orientation,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,210,GREGORY ELEMENTARY SCHOOL,Ancestry,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,210,GREGORY ELEMENTARY SCHOOL,Disability,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,210,GREGORY ELEMENTARY SCHOOL,Gender,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,210,GREGORY ELEMENTARY SCHOOL,No Identified Nature,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,210,GREGORY ELEMENTARY SCHOOL,Other,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,210,GREGORY ELEMENTARY SCHOOL,Race,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,210,GREGORY ELEMENTARY SCHOOL,Religion,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,210,GREGORY ELEMENTARY SCHOOL,Sexual Orientation,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,230,JEFFERSON ELEMENTARY SCHOOL,Ancestry,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,230,JEFFERSON ELEMENTARY SCHOOL,Disability,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,230,JEFFERSON ELEMENTARY SCHOOL,Gender,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,230,JEFFERSON ELEMENTARY SCHOOL,No Identified Nature,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,230,JEFFERSON ELEMENTARY SCHOOL,Other,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,230,JEFFERSON ELEMENTARY SCHOOL,Race,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,230,JEFFERSON ELEMENTARY SCHOOL,Religion,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,230,JEFFERSON ELEMENTARY SCHOOL,Sexual Orientation,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,235,JOYCE KILMER MIDDLE SCHOOL,Ancestry,0,1,1,2017-18
21,MERCER,5210,TRENTON CITY,235,JOYCE KILMER MIDDLE SCHOOL,Disability,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,235,JOYCE KILMER MIDDLE SCHOOL,Gender,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,235,JOYCE KILMER MIDDLE SCHOOL,No Identified Nature,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,235,JOYCE KILMER MIDDLE SCHOOL,Other,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,235,JOYCE KILMER MIDDLE SCHOOL,Race,0,1,1,2017-18
21,MERCER,5210,TRENTON CITY,235,JOYCE KILMER MIDDLE SCHOOL,Religion,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,235,JOYCE KILMER MIDDLE SCHOOL,Sexual Orientation,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,240,LUIS MUNOZ-RIVERA MS,Ancestry,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,240,LUIS MUNOZ-RIVERA MS,Disability,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,240,LUIS MUNOZ-RIVERA MS,Gender,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,240,LUIS MUNOZ-RIVERA MS,No Identified Nature,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,240,LUIS MUNOZ-RIVERA MS,Other,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,240,LUIS MUNOZ-RIVERA MS,Race,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,240,LUIS MUNOZ-RIVERA MS,Religion,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,240,LUIS MUNOZ-RIVERA MS,Sexual Orientation,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,260,MOTT ELEMENTARY SCHOOL,Ancestry,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,260,MOTT ELEMENTARY SCHOOL,Disability,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,260,MOTT ELEMENTARY SCHOOL,Gender,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,260,MOTT ELEMENTARY SCHOOL,No Identified Nature,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,260,MOTT ELEMENTARY SCHOOL,Other,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,260,MOTT ELEMENTARY SCHOOL,Race,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,260,MOTT ELEMENTARY SCHOOL,Religion,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,260,MOTT ELEMENTARY SCHOOL,Sexual Orientation,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,265,P.J. HILL ELEMENTARY,Ancestry,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,265,P.J. HILL ELEMENTARY,Disability,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,265,P.J. HILL ELEMENTARY,Gender,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,265,P.J. HILL ELEMENTARY,No Identified Nature,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,265,P.J. HILL ELEMENTARY,Other,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,265,P.J. HILL ELEMENTARY,Race,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,265,P.J. HILL ELEMENTARY,Religion,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,265,P.J. HILL ELEMENTARY,Sexual Orientation,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,270,PARKER ELEMENTARY,Ancestry,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,270,PARKER ELEMENTARY,Disability,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,270,PARKER ELEMENTARY,Gender,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,270,PARKER ELEMENTARY,No Identified Nature,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,270,PARKER ELEMENTARY,Other,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,270,PARKER ELEMENTARY,Race,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,270,PARKER ELEMENTARY,Religion,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,270,PARKER ELEMENTARY,Sexual Orientation,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,280,ROBBINS ELEMENTARY SCHOOL,Ancestry,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,280,ROBBINS ELEMENTARY SCHOOL,Disability,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,280,ROBBINS ELEMENTARY SCHOOL,Gender,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,280,ROBBINS ELEMENTARY SCHOOL,No Identified Nature,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,280,ROBBINS ELEMENTARY SCHOOL,Other,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,280,ROBBINS ELEMENTARY SCHOOL,Race,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,280,ROBBINS ELEMENTARY SCHOOL,Religion,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,280,ROBBINS ELEMENTARY SCHOOL,Sexual Orientation,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,300,WASHINGTON ELEMENTARY SCHOOL,Ancestry,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,300,WASHINGTON ELEMENTARY SCHOOL,Disability,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,300,WASHINGTON ELEMENTARY SCHOOL,Gender,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,300,WASHINGTON ELEMENTARY SCHOOL,No Identified Nature,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,300,WASHINGTON ELEMENTARY SCHOOL,Other,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,300,WASHINGTON ELEMENTARY SCHOOL,Race,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,300,WASHINGTON ELEMENTARY SCHOOL,Religion,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,300,WASHINGTON ELEMENTARY SCHOOL,Sexual Orientation,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,301,HEDGEPETH WILLIAMS MIDDLE SCHOOL,Ancestry,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,301,HEDGEPETH WILLIAMS MIDDLE SCHOOL,Disability,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,301,HEDGEPETH WILLIAMS MIDDLE SCHOOL,Gender,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,301,HEDGEPETH WILLIAMS MIDDLE SCHOOL,No Identified Nature,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,301,HEDGEPETH WILLIAMS MIDDLE SCHOOL,Other,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,301,HEDGEPETH WILLIAMS MIDDLE SCHOOL,Race,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,301,HEDGEPETH WILLIAMS MIDDLE SCHOOL,Religion,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,301,HEDGEPETH WILLIAMS MIDDLE SCHOOL,Sexual Orientation,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,310,WILSON ELEMENTARY SCHOOL,Ancestry,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,310,WILSON ELEMENTARY SCHOOL,Disability,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,310,WILSON ELEMENTARY SCHOOL,Gender,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,310,WILSON ELEMENTARY SCHOOL,No Identified Nature,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,310,WILSON ELEMENTARY SCHOOL,Other,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,310,WILSON ELEMENTARY SCHOOL,Race,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,310,WILSON ELEMENTARY SCHOOL,Religion,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,310,WILSON ELEMENTARY SCHOOL,Sexual Orientation,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,401,MARTIN LUTHER KING JR. ELEMENTARY SCHOOL,Ancestry,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,401,MARTIN LUTHER KING JR. ELEMENTARY SCHOOL,Disability,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,401,MARTIN LUTHER KING JR. ELEMENTARY SCHOOL,Gender,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,401,MARTIN LUTHER KING JR. ELEMENTARY SCHOOL,No Identified Nature,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,401,MARTIN LUTHER KING JR. ELEMENTARY SCHOOL,Other,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,401,MARTIN LUTHER KING JR. ELEMENTARY SCHOOL,Race,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,401,MARTIN LUTHER KING JR. ELEMENTARY SCHOOL,Religion,0,0,0,2017-18
21,MERCER,5210,TRENTON CITY,401,MARTIN LUTHER KING JR. ELEMENTARY SCHOOL,Sexual Orientation,0,0,0,2017-18
21,MERCER,5510,ROBBINSVILLE TWP,030,ROBBINSVILLE HIGH SCHOOL,Ancestry,0,0,0,2017-18
21,MERCER,5510,ROBBINSVILLE TWP,030,ROBBINSVILLE HIGH SCHOOL,Disability,0,2,2,2017-18
21,MERCER,5510,ROBBINSVILLE TWP,030,ROBBINSVILLE HIGH SCHOOL,Gender,0,0,0,2017-18
21,MERCER,5510,ROBBINSVILLE TWP,030,ROBBINSVILLE HIGH SCHOOL,No Identified Nature,0,0,0,2017-18
21,MERCER,5510,ROBBINSVILLE TWP,030,ROBBINSVILLE HIGH SCHOOL,Other,0,3,3,2017-18
21,MERCER,5510,ROBBINSVILLE TWP,030,ROBBINSVILLE HIGH SCHOOL,Race,0,0,0,2017-18
21,MERCER,5510,ROBBINSVILLE TWP,030,ROBBINSVILLE HIGH SCHOOL,Religion,0,0,0,2017-18
21,MERCER,5510,ROBBINSVILLE TWP,030,ROBBINSVILLE HIGH SCHOOL,Sexual Orientation,0,0,0,2017-18
21,MERCER,5510,ROBBINSVILLE TWP,040,POND ROAD MIDDLE SCHOOL,Ancestry,0,0,0,2017-18
21,MERCER,5510,ROBBINSVILLE TWP,040,POND ROAD MIDDLE SCHOOL,Disability,0,0,0,2017-18
21,MERCER,5510,ROBBINSVILLE TWP,040,POND ROAD MIDDLE SCHOOL,Gender,0,0,0,2017-18
21,MERCER,5510,ROBBINSVILLE TWP,040,POND ROAD MIDDLE SCHOOL,No Identified Nature,0,0,0,2017-18
21,MERCER,5510,ROBBINSVILLE TWP,040,POND ROAD MIDDLE SCHOOL,Other,0,1,1,2017-18
21,MERCER,5510,ROBBINSVILLE TWP,040,POND ROAD MIDDLE SCHOOL,Race,0,0,0,2017-18
21,MERCER,5510,ROBBINSVILLE TWP,040,POND ROAD MIDDLE SCHOOL,Religion,0,0,0,2017-18
21,MERCER,5510,ROBBINSVILLE TWP,040,POND ROAD MIDDLE SCHOOL,Sexual Orientation,0,0,0,2017-18
21,MERCER,5510,ROBBINSVILLE TWP,050,SHARON SCHOOL,Ancestry,0,0,0,2017-18
21,MERCER,5510,ROBBINSVILLE TWP,050,SHARON SCHOOL,Disability,0,0,0,2017-18
21,MERCER,5510,ROBBINSVILLE TWP,050,SHARON SCHOOL,Gender,0,0,0,2017-18
21,MERCER,5510,ROBBINSVILLE TWP,050,SHARON SCHOOL,No Identified Nature,4,0,4,2017-18
21,MERCER,5510,ROBBINSVILLE TWP,050,SHARON SCHOOL,Other,0,0,0,2017-18
21,MERCER,5510,ROBBINSVILLE TWP,050,SHARON SCHOOL,Race,0,0,0,2017-18
21,MERCER,5510,ROBBINSVILLE TWP,050,SHARON SCHOOL,Religion,0,0,0,2017-18
21,MERCER,5510,ROBBINSVILLE TWP,050,SHARON SCHOOL,Sexual Orientation,0,0,0,2017-18
21,MERCER,5715,W WINDSOR-PLAINSBORO REG,020,WEST WINDSOR-PLAINSBORO HIGH SCHOOL SOUTH,Ancestry,0,0,0,2017-18
21,MERCER,5715,W WINDSOR-PLAINSBORO REG,020,WEST WINDSOR-PLAINSBORO HIGH SCHOOL SOUTH,Disability,2,3,5,2017-18
21,MERCER,5715,W WINDSOR-PLAINSBORO REG,020,WEST WINDSOR-PLAINSBORO HIGH SCHOOL SOUTH,Gender,0,1,1,2017-18
21,MERCER,5715,W WINDSOR-PLAINSBORO REG,020,WEST WINDSOR-PLAINSBORO HIGH SCHOOL SOUTH,No Identified Nature,9,0,9,2017-18
21,MERCER,5715,W WINDSOR-PLAINSBORO REG,020,WEST WINDSOR-PLAINSBORO HIGH SCHOOL SOUTH,Other,0,7,7,2017-18
21,MERCER,5715,W WINDSOR-PLAINSBORO REG,020,WEST WINDSOR-PLAINSBORO HIGH SCHOOL SOUTH,Race,0,1,1,2017-18
21,MERCER,5715,W WINDSOR-PLAINSBORO REG,020,WEST WINDSOR-PLAINSBORO HIGH SCHOOL SOUTH,Religion,0,1,1,2017-18
21,MERCER,5715,W WINDSOR-PLAINSBORO REG,020,WEST WINDSOR-PLAINSBORO HIGH SCHOOL SOUTH,Sexual Orientation,0,1,1,2017-18
21,MERCER,5715,W WINDSOR-PLAINSBORO REG,025,WEST WINDSOR-PLAINSBORO HIGH SCHOOL NORTH,Ancestry,0,1,1,2017-18
21,MERCER,5715,W WINDSOR-PLAINSBORO REG,025,WEST WINDSOR-PLAINSBORO HIGH SCHOOL NORTH,Disability,0,1,1,2017-18
21,MERCER,5715,W WINDSOR-PLAINSBORO REG,025,WEST WINDSOR-PLAINSBORO HIGH SCHOOL NORTH,Gender,0,4,4,2017-18
21,MERCER,5715,W WINDSOR-PLAINSBORO REG,025,WEST WINDSOR-PLAINSBORO HIGH SCHOOL NORTH,No Identified Nature,1,0,1,2017-18
21,MERCER,5715,W WINDSOR-PLAINSBORO REG,025,WEST WINDSOR-PLAINSBORO HIGH SCHOOL NORTH,Other,2,7,9,2017-18
